Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Acute Diarrhoeal Disease,26,Yavatmal,Maharashtra,44.18000000000001,0.04908860659,29.0
Dengue,26,Beed,Maharashtra,43.62500000000006,0.0501442662,21.0
Acute Diarrhoeal Disease,26,Balasore,Odisha,35.670000000000016,1.765970552,17.0
Acute Diarrhoeal Disease,26,Coimbatore,Tamil Nadu,35.920000000000016,0.09180670404,17.0
Acute Diarrhoeal Disease,26,Pithoragarh,Uttarakhand,21.3366666,1.768520064,45.0
Acute Encephalitis Syndrome,26,Dakshin Dinajpur,West Bengal,32.83000000000004,1.010059671,16.0
Acute Diarrhoeal Disease,26,Burdwan,West Bengal,36.73000000000002,2.021732673,38.0
Acute Diarrhoeal Disease,26,Lakhisarai,Bihar,31.614000000000033,0.09822919527,31.0
Chikungunya,26,Tumkur,Karnataka,30.603333400000054,0.182194408,25.0
Dengue,26,Tumkur,Karnataka,30.910000000000025,0.2219515635,20.0
Malaria,26,Gadchiroli,Maharashtra,43.323333400000024,0.05543978912,11.0
Acute Diarrhoeal Disease,27,Khammam,Telangana,40.97000000000003,0.3368025453,17.0
Acute Diarrhoeal Disease,27,Mahabubnagar,Telangana,38.81666660000002,0.1305878941,21.0
Acute Diarrhoeal Disease,27,Janjgir,Chhattisgarh,31.996666600000026,0.2147434685,16.0
Acute Diarrhoeal Disease,27,Raigarh,Chhattisgarh,33.13666660000001,0.5201143487,23.0
Acute Diarrhoeal Disease,27,Mahesana,Gujarat,38.80000000000001,0.04202152712,28.0
Acute Diarrhoeal Disease,27,Mandi,Himachal Pradesh,26.394000000000062,0.3178199835,39.0
Acute Diarrhoeal Disease,27,Aurangabad,Maharashtra,41.76333340000002,0.0172098335,78.0
Acute Diarrhoeal Disease,27,Khargone,Madhya Pradesh,39.335000000000036,0.01203943635,36.0
Acute Diarrhoeal Disease,27,Theni,Tamil Nadu,41.163333400000056,0.06728575799,10.0
Chikungunya,27,Tiruchirappalli,Tamil Nadu,41.25000000000006,0.1672357026,19.0
Chikungunya,27,Virudhunagar,Tamil Nadu,44.99000000000001,0.08271113376,15.0
Acute Diarrhoeal Disease,27,Bareilly,Uttar Pradesh,33.49000000000001,0.1027656192,11.0
Acute Diarrhoeal Disease,27,Pithoragarh,Uttarakhand,22.900000000000034,0.3711660687,60.0
Acute Diarrhoeal Disease,27,Nadia,West Bengal,27.970000000000027,1.137506672,69.0
Malaria,27,Golaghat,Assam,35.25000000000006,0.3885351421,11.0
Dengue,27,Betul,Madhya Pradesh,33.910000000000025,0.01095558909,6.0
Acute Encephalitis Syndrome,27,Balurghat,West Bengal,20.622000000000014,1.055040469,17.0
Malaria,27,Dhalai,Tripura,28.235000000000014,0.1338603606,9117.0
Acute Diarrhoeal Disease,28,Kamrup,Assam,28.220000000000027,1.111815146,104.0
Dengue,28,Gadag,Karnataka,39.33000000000004,0.8684174826,39.0
Chikungunya,28,Koppal,Karnataka,29.010000000000048,0.7893956956,24.0
Dengue,28,Chikkaballapur,Karnataka,36.410000000000025,0.258432822,54.0
Dengue,28,Tumkur,Karnataka,30.165999999999997,0.1197003091,18.0
Acute Diarrhoeal Disease,28,Dhule,Maharashtra,36.97000000000003,0.02143292553,14.0
Acute Diarrhoeal Disease,28,Neemuch,Madhya Pradesh,36.27000000000004,0.001706140763,50.0
Acute Diarrhoeal Disease,28,Bikaner,Rajasthan,47.8366666,0.00065881405,27.0
Acute Diarrhoeal Disease,28,Bikaner,Rajasthan,34.906000000000006,0.001665963028,17.0
Acute Diarrhoeal Disease,28,Coimbatore,Tamil Nadu,37.89000000000004,0.5002897111,15.0
Dengue,28,Thiruvannamalai,Tamil Nadu,39.363333400000045,0.04375064205,12.0
Acute Encephalitis Syndrome,28,Golaghat,Assam,25.67500000000001,0.01784388068,33.0
Acute Diarrhoeal Disease,28,Bharuch,Gujarat,34.170000000000016,0.09258189551,101.0
Malaria,28,Dhalai,Tripura,28.235000000000014,0.1338603606,8650.0
Acute Encephalitis Syndrome,28,Dakshin Dinajpur,West Bengal,32.83000000000004,1.010059671,28.0
Acute Encephalitis Syndrome,29,Papum Pare,Arunachal Pradesh,18.49000000000001,1.772725267,5.0
Acute Encephalitis Syndrome,29,Udalguri,Assam,22.190000000000055,0.6693631551,14.0
Acute Diarrhoeal Disease,29,Lakhisarai,Bihar,29.08000000000004,0.4590265376,22.0
Acute Diarrhoeal Disease,29,Dhamtari,Chhattisgarh,34.05000000000001,1.122768677,84.0
Acute Diarrhoeal Disease,29,Ahmedabad,Gujarat,35.61400000000003,0.005188415844,37.0
Acute Diarrhoeal Disease,29,Kheda,Gujarat,42.79000000000002,0.07187423672,31.0
Acute Diarrhoeal Disease,29,Mandi,Himachal Pradesh,24.986666600000035,0.242984163,16.0
Acute Diarrhoeal Disease,29,Beed,Maharashtra,37.13000000000005,0.4660859859,67.0
Acute Diarrhoeal Disease,29,Mayurbhanj,Odisha,27.055000000000007,1.183433548,22.0
Acute Encephalitis Syndrome,29,Uttarkashi,Uttarakhand,28.620000000000005,0.3212381182,3.0
Acute Encephalitis Syndrome,29,Dibrugarh,Assam,6.690000000000055,0.773578551,43.0
Acute Encephalitis Syndrome,29,Lakhimpur,Assam,20.162000000000035,0.08401240019,41.0
Dengue,29,Tumkur,Karnataka,30.165999999999997,0.074160656,33.0
Acute Encephalitis Syndrome,29,Dakshin Dinajpur,West Bengal,32.83000000000004,1.010059671,28.0
Acute Diarrhoeal Disease,30,Udupi,Karnataka,25.950000000000045,4.06237796,15.0
Acute Diarrhoeal Disease,30,Osmanabad,Maharashtra,35.33000000000004,0.4879185385,37.0
Cholera,30,Ludhiana,Punjab,31.416666600000042,0.2257159692,63.0
Cholera,30,Patiala,Punjab,31.140000000000043,0.1538627421,28.0
Cholera,30,Hoshiarpur,Punjab,32.700000000000045,0.5101043947,86.0
Acute Diarrhoeal Disease,30,Thiruvallur,Tamil Nadu,35.670000000000016,0.02428256253,13.0
Acute Diarrhoeal Disease,30,Salem,Tamil Nadu,29.563333400000033,0.0728804288,20.0
Acute Diarrhoeal Disease,30,Mirzapur,Uttar Pradesh,30.923333400000047,0.5395933643,12.0
Malaria,30,Malda,West Bengal,26.49000000000001,0.6358668522,22.0
Acute Diarrhoeal Disease,30,North 24 Parganas,West Bengal,27.510000000000048,0.5720922819,82.0
Acute Diarrhoeal Disease,30,Kamrup,Assam,28.220000000000027,1.111815146,104.0
Acute Diarrhoeal Disease,30,Dhamtari,Chhattisgarh,34.05000000000001,1.122768677,84.0
Cholera,30,Mahasamund,Chhattisgarh,29.00333340000003,0.2332988021,46.0
Chikungunya,30,Tumkur,Karnataka,34.63000000000005,0.6937978379,40.0
Chikungunya,30,Sangli,Maharashtra,37.05000000000001,0.2346251609,26.0
Dengue,30,Sangli,Maharashtra,28.79000000000002,0.6972850985,7.0
Malaria,30,Sangli,Maharashtra,28.79000000000002,0.5561390554,29.0
Malaria,30,Hoshangabad,Madhya Pradesh,37.98000000000002,0.7660575427,42.0
Acute Diarrhoeal Disease,30,Puri,Odisha,27.750000000000057,1.050874439,12.0
Cholera,30,Khordha,Odisha,30.05000000000001,0.8573744618,10.0
Dengue,30,Villupuram,Tamil Nadu,31.760000000000048,0.06611503092,13.0
Acute Diarrhoeal Disease,30,Nadia,West Bengal,24.58000000000004,0.9114438279,56.0
Acute Diarrhoeal Disease,30,North 24 Parganas,West Bengal,29.310000000000002,0.7140316173,135.0
Acute Diarrhoeal Disease,31,Chittoor,Andhra Pradesh,31.83000000000004,0.03713151105,14.0
Acute Diarrhoeal Disease,31,East Godavari,Andhra Pradesh,27.400000000000034,1.741450456,110.0
Acute Diarrhoeal Disease,31,Katihar,Bihar,29.54000000000002,0.5999962582,22.0
Acute Diarrhoeal Disease,31,Surat,Gujarat,28.410000000000025,1.524562269,26.0
Acute Diarrhoeal Disease,31,Baramulla,Jammu and Kashmir,20.000000000000057,0.2247694331,120.0
Acute Diarrhoeal Disease,31,Kulgam,Jammu and Kashmir,24.33000000000004,0.7749021226,83.0
Dengue,31,Ballari,Karnataka,32.52000000000004,0.09444324046,31.0
Dengue,31,Tumkur,Karnataka,32.370000000000005,0.1819049202,18.0
Chikungunya,31,Sehore,Madhya Pradesh,10.810000000000002,0.7541823366,41.0
Acute Diarrhoeal Disease,31,Yavatmal,Maharashtra,29.79000000000002,2.058495317,36.0
Acute Diarrhoeal Disease,31,Madurai,Tamil Nadu,43.24000000000001,0.04261313763,20.0
Cholera,31,Hooghly,West Bengal,26.65500000000003,0.5468923065,56.0
Acute Diarrhoeal Disease,31,North 24 Parganas,West Bengal,27.510000000000048,0.6320570315,142.0
Acute Diarrhoeal Disease,31,Jammu and Kashmir,Jammu and Kashmir,23.825000000000045,0.9780432684,427.0
Dengue,31,Ahmednagar,Maharashtra,40.410000000000025,0.365054979,10.0
Acute Diarrhoeal Disease,31,Birbhum,West Bengal,31.890000000000043,0.6493171162,115.0
Cholera,31,North 24 Parganas,West Bengal,29.310000000000002,0.7140316173,290.0
Acute Diarrhoeal Disease,31,South 24 Parganas,West Bengal,13.930000000000007,0.8318602592,70.0
Acute Diarrhoeal Disease,32,Navsari,Gujarat,24.470000000000027,0.5151682244,47.0
Acute Diarrhoeal Disease,32,Chitradurga,Karnataka,28.390000000000043,0.2705121517,14.0
Dengue,32,Osmanabad,Maharashtra,33.09000000000003,0.4268564407,10.0
Malaria,32,Pudukottai,Tamil Nadu,34.910000000000025,0.244373011,46.0
Chikungunya,32,Thiruvannamalai,Tamil Nadu,44.39000000000004,0.1517497553,10.0
Acute Diarrhoeal Disease,32,Burdwan,West Bengal,31.05000000000001,0.5760152934,51.0
Acute Diarrhoeal Disease,32,Hooghly,West Bengal,26.65500000000003,0.5468923065,60.0
Acute Diarrhoeal Disease,32,Upper Siang,Arunachal Pradesh,14.276666599999999,2.139688935,68.0
Malaria,32,Upper Siang,Arunachal Pradesh,-4.96999999999997,2.883746787,41.0
Acute Diarrhoeal Disease,32,Janjgir,Chhattisgarh,27.710000000000036,0.5344875007,25.0
Acute Diarrhoeal Disease,32,Janjgir,Chhattisgarh,27.523333400000013,1.287397206,55.0
Acute Diarrhoeal Disease,32,Budgam,Jammu and Kashmir,17.80000000000001,0.8847361057,155.0
Acute Diarrhoeal Disease,32,Nadia,West Bengal,27.970000000000027,1.137506672,69.0
Cholera,32,North 24 Parganas,West Bengal,29.310000000000002,0.7140316173,445.0
Acute Diarrhoeal Disease,33,Purnia,Bihar,23.750000000000057,1.038531644,20.0
Acute Diarrhoeal Disease,33,Amreli,Gujarat,27.52000000000004,0.3483901807,15.0
Cholera,33,Sabarkantha,Gujarat,27.57000000000005,1.656777275,23.0
Acute Diarrhoeal Disease,33,Anantnag,Jammu and Kashmir,22.960000000000036,0.6747247883,86.0
Acute Diarrhoeal Disease,33,Budgam,Jammu and Kashmir,18.49000000000001,0.7060567343,160.0
Acute Diarrhoeal Disease,33,Kupwara,Jammu and Kashmir,19.57000000000005,0.2775758705,1496.0
Dengue And Chikungunya,33,Beed,Maharashtra,35.690000000000055,0.4126096825,15.0
Dengue,33,Nashik,Maharashtra,23.27000000000004,1.012877882,10.0
Cholera,33,Kendrapara,Odisha,29.950000000000045,1.347387979,13.0
Cholera,33,Ludhiana,Punjab,28.286,0.3254602861,10.0
Acute Diarrhoeal Disease,33,Burdwan,West Bengal,30.99000000000001,0.9180000133,42.0
Acute Diarrhoeal Disease,33,Raigarh,Chhattisgarh,28.250000000000057,0.6348217062,14.0
Dengue,33,Khammam,Telangana,38.09000000000003,0.3336585644,456.0
Chikungunya,34,Visakhapatnam,Andhra Pradesh,32.09666660000005,0.2358781122,23.0
Acute Diarrhoeal Disease,34,Khagaria,Bihar,27.470000000000027,0.9954727515,10.0
Acute Diarrhoeal Disease,34,Nawada,Bihar,28.350000000000023,0.6201659893,30.0
Acute Diarrhoeal Disease,34,Saharsa,Bihar,16.440000000000055,0.8186835667,51.0
Acute Diarrhoeal Disease,34,Valsad,Gujarat,26.140000000000043,0.6625803796,63.0
Acute Diarrhoeal Disease,34,Mandi,Himachal Pradesh,22.55000000000001,1.182367579,163.0
Acute Diarrhoeal Disease,34,Anantnag,Jammu and Kashmir,24.046666600000037,0.7269470257,79.0
Dengue,34,Raichur,Karnataka,38.89000000000004,0.0882070196,104.0
Cholera,34,Chitradurga,Karnataka,30.57666660000001,0.6475434718,38.0
Malaria,34,Sehore,Madhya Pradesh,28.045000000000016,0.1294572809,35.0
Dengue,34,Beed,Maharashtra,35.996666600000026,0.1220243953,32.0
Dengue And Chikungunya,34,Beed,Maharashtra,37.93000000000001,0.09951971271,16.0
Dengue,34,Jalgaon,Maharashtra,25.430000000000007,0.2843866535,55.0
Acute Diarrhoeal Disease,34,Salem,Tamil Nadu,35.77000000000004,0.7223715104,150.0
Acute Diarrhoeal Disease,34,Burdwan,West Bengal,30.53000000000003,1.146172737,37.0
Acute Diarrhoeal Disease,34,Hooghly,West Bengal,27.140000000000043,1.190149132,21.0
Dengue,34,North 24 Parganas,West Bengal,28.640000000000043,0.8444360472,48.0
Malaria,34,Malda,West Bengal,27.57000000000005,1.35079462,92.0
Dengue,34,Tumkur,Karnataka,31.370000000000005,0.1473087852,18.0
Acute Diarrhoeal Disease,34,Burdwan,West Bengal,30.99000000000001,0.9180000133,60.0
Acute Diarrhoeal Disease,34,South 24 Parganas,West Bengal,13.930000000000007,0.7194837003,70.0
Acute Diarrhoeal Disease,35,Madhubani,Bihar,16.440000000000055,1.138553184,22.0
Acute Diarrhoeal Disease,35,Raigarh,Chhattisgarh,29.28333340000006,0.3470990442,22.0
Acute Diarrhoeal Disease,35,Raigarh,Chhattisgarh,28.370000000000005,0.3177225546,24.0
Cholera,35,Panchkula,Haryana,30.610000000000014,0.03640993686,761.0
Acute Diarrhoeal Disease,35,Dumka,Jharkhand,29.610000000000014,0.5022154604,42.0
Acute Diarrhoeal Disease,35,Sahebganj,Jharkhand,24.850000000000023,0.8494099634,14.0
Malaria,35,Latehar,Jharkhand,27.323333400000024,0.2989697937,148.0
Dengue And Chikungunya,35,Kolar,Karnataka,36.670000000000016,0.4409721508,48.0
Malaria,35,Ahmednagar,Maharashtra,31.200000000000045,0.2078403457,14.0
Acute Diarrhoeal Disease,35,Dhule,Maharashtra,34.610000000000014,0.8453425385,11.0
Dengue,35,Nanded,Maharashtra,34.738,0.2181573568,124.0
Acute Diarrhoeal Disease,35,Nandurbar,Maharashtra,31.83000000000004,0.1531193868,43.0
Acute Diarrhoeal Disease,35,Sangli,Maharashtra,30.170000000000016,0.5778216892,50.0
Acute Diarrhoeal Disease,35,Burhanpur,Madhya Pradesh,35.55000000000001,0.5266852357,20.0
Cholera,35,Cuttack,Odisha,30.410000000000025,0.683741421,14.0
Dengue,35,Puducherry,Puducherry,29.680000000000007,0.1876158662,23.0
Dengue,35,Tuticorin,Tamil Nadu,41.55666660000003,0.2282621062,12.0
Cholera,35,Hooghly,West Bengal,27.140000000000043,0.8979382878,58.0
Dengue,35,Hooghly,West Bengal,29.930000000000007,0.6230619635,59.0
Acute Diarrhoeal Disease,35,Janjgir,Chhattisgarh,27.230000000000018,1.589078257,20.0
Dengue,35,Nagpur,Maharashtra,34.920000000000016,0.4583644864,36.0
Cholera,35,North 24 Parganas,West Bengal,29.310000000000002,0.7140316173,477.0
Malaria,35,Malda,West Bengal,27.57000000000005,1.35079462,151.0
Dengue,35,North 24 Parganas,West Bengal,28.640000000000043,0.8444360472,647.0
Malaria,36,Dima Hasao,Assam,26.55000000000001,0.5269555396,64.0
Cholera,36,Lakhimpur,Assam,29.79400000000004,0.2732600276,59.0
Acute Diarrhoeal Disease,36,Bharuch,Gujarat,25.110000000000014,1.448381072,26.0
Acute Diarrhoeal Disease,36,Narmada,Gujarat,28.930000000000007,1.08466022,17.0
Acute Diarrhoeal Disease,36,Kaithal,Haryana,27.676666600000033,0.7375409567,14.0
Acute Diarrhoeal Disease,36,Dumka,Jharkhand,27.756666600000017,0.4841006787,43.0
Acute Diarrhoeal Disease,36,Lohardaga,Jharkhand,26.850000000000023,0.3128925433,39.0
Malaria,36,Nashik,Maharashtra,27.450000000000045,0.4786675808,65.0
Acute Diarrhoeal Disease,36,Pune,Maharashtra,29.930000000000007,1.062114181,36.0
Chikungunya,36,Sehore,Madhya Pradesh,27.850000000000023,1.320522651,48.0
Dengue,36,Tiruvannamalai,Tamil Nadu,37.900000000000034,0.3490585958,13.0
Acute Diarrhoeal Disease,36,Chandauli,Uttar Pradesh,29.694000000000017,0.2721729072,17.0
Acute Encephalitis Syndrome,36,Lakhimpur kheri,Uttar Pradesh,28.700000000000045,0.08111239529,3.0
Acute Diarrhoeal Disease,36,Birbhum,West Bengal,29.010000000000048,0.7284770323,32.0
Acute Diarrhoeal Disease,36,Burdwan,West Bengal,24.05000000000001,0.6415584593,20.0
Acute Diarrhoeal Disease,36,Purulia,West Bengal,26.923333400000047,0.4035063195,37.0
Malaria,36,Janjgir,Chhattisgarh,27.602000000000032,0.1893889005,196.0
Acute Diarrhoeal Disease,36,Ranchi,Jharkhand,27.890000000000043,0.7521532157,24.0
Acute Diarrhoeal Disease,36,Rewa,Madhya Pradesh,30.610000000000014,0.4729643307,21.0
Cholera,36,Panchkula,Haryana,30.610000000000014,0.03640993686,791.0
Dengue,36,Hooghly,West Bengal,29.930000000000007,0.6230619635,164.0
Dengue,36,North 24 Parganas,West Bengal,27.53000000000003,0.7758508665,884.0
Acute Diarrhoeal Disease,37,Bharuch,Gujarat,26.08000000000004,0.681560647,24.0
Acute Diarrhoeal Disease,37,Valsad,Gujarat,24.74000000000001,1.361559202,15.0
Acute Diarrhoeal Disease,37,Bidar,Karnataka,28.463333400000067,0.6419066108,19.0
Acute Diarrhoeal Disease,37,Koppal,Karnataka,31.210000000000036,0.2291705405,18.0
Malaria,37,Gadchiroli,Maharashtra,28.090000000000032,1.129491128,17.0
Acute Diarrhoeal Disease,37,Nashik,Maharashtra,24.100000000000023,1.064333115,158.0
Malaria,37,Burhanpur,Madhya Pradesh,28.28000000000003,1.47493632,13.0
Acute Diarrhoeal Disease,37,Burhanpur,Madhya Pradesh,27.130000000000052,1.35702369,20.0
Acute Diarrhoeal Disease,37,North Sikkim,Sikkim,15.83400000000006,0.4646315671,24.0
Cholera,37,Cuddalore,Tamil Nadu,34.31,0.06392840193,16.0
Dengue And Chikungunya,37,Villupuram,Tamil Nadu,34.59000000000003,0.17582794,26.0
Dengue,37,Krishnagiri,Tamil Nadu,35.410000000000025,0.01780704353,10.0
Chikungunya,37,Pudukottai,Tamil Nadu,39.79666660000004,0.02296332081,17.0
Dengue,37,Pudukottai,Tamil Nadu,39.79666660000004,0.02296332081,21.0
Acute Diarrhoeal Disease,37,Banka,Bihar,30.890000000000043,0.6429880459,101.0
Acute Diarrhoeal Disease,37,Madhubani,Bihar,20.07400000000007,0.6258789936,17.0
Dengue,37,Satara,Maharashtra,32.56,0.1562300671,29.0
Acute Diarrhoeal Disease,37,Bhopal,Madhya Pradesh,30.850000000000023,0.581010585,72.0
Dengue And Malaria,37,Shivpuri,Madhya Pradesh,33.55000000000001,0.1813250442,212.0
Cholera,37,Lakhimpur,Assam,29.79400000000004,0.2732600276,110.0
Cholera,37,Purulia,West Bengal,26.923333400000047,0.4035063195,71.0
Dengue,37,Birbhum,West Bengal,27.860000000000014,0.1947968649,152.0
Dengue,38,Bangalore urban,Karnataka,31.893333400000017,0.02224671712,20.0
Chikungunya,38,Ballari,Karnataka,28.7766666,0.07066134202,28.0
Acute Diarrhoeal Disease,38,Satna,Madhya Pradesh,27.49000000000001,0.316752176,23.0
Dengue,38,Washim,Maharashtra,23.630000000000052,0.705854471,28.0
Dengue,38,Madurai,Tamil Nadu,41.36200000000002,0.0532266498,38.0
Chikungunya,38,Pudukkottai,Tamil Nadu,39.15666660000005,0.05216851253,18.0
Acute Diarrhoeal Disease,38,South Parganas,West Bengal,28.386000000000024,0.1911812722,115.0
Acute Diarrhoeal Disease,38,South Parganas,West Bengal,28.386000000000024,0.1911812722,115.0
Acute Diarrhoeal Disease,38,Banka,Bihar,27.185000000000002,0.3579548846,29.0
Acute Diarrhoeal Disease,38,Darbhanga,Bihar,27.710000000000036,0.6904417549,81.0
Acute Diarrhoeal Disease,38,Kaithal,Haryana,27.676666600000033,0.7375409567,14.0
Dengue,38,Chandrapur,Maharashtra,28.716666599999996,0.07242927172,203.0
Dengue,38,Jalna,Maharashtra,28.720000000000027,1.510543968,15.0
Acute Diarrhoeal Disease,38,Firozabad,Uttar Pradesh,24.440000000000055,0.6690036075,17.0
Acute Diarrhoeal Disease,38,Siddharth Nagar,Uttar Pradesh,27.826000000000022,0.270232543,16.0
Cholera,38,Lakhimpur,Assam,29.79400000000004,0.2732600276,132.0
Acute Diarrhoeal Disease,39,Medak,Telangana,31.07000000000005,0.2963973753,14.0
Malaria,39,Nalgonda,Telangana,28.54000000000002,0.7103140646,31.0
Acute Diarrhoeal Disease,39,Raipur,Chhattisgarh,24.623333400000035,0.3394392926,57.0
Acute Diarrhoeal Disease,39,Vadodara,Gujarat,28.680000000000007,0.1068458317,33.0
Malaria,39,Khandwa,Madhya Pradesh,28.700000000000045,0.08590790613,7.0
Cholera,39,Sangrur,Punjab,29.153333400000065,0.01133081453,94.0
Chikungunya,39,Thiruvannamalai,Tamil Nadu,42.383333400000026,0.09246116795,11.0
Chikungunya,39,Virudhunagar,Tamil Nadu,41.89000000000004,0.07242752053,18.0
Chikungunya,39,Thanjavur,Tamil Nadu,33.960000000000036,0.2006695863,28.0
Acute Diarrhoeal Disease,39,Hooghly,West Bengal,27.150000000000034,0.9803978433,224.0
Acute Diarrhoeal Disease,39,Rajnandgaon,Chhattisgarh,25.870000000000005,1.048032584,45.0
Acute Diarrhoeal Disease,39,Amravati,Maharashtra,27.986000000000047,0.2462069483,112.0
Acute Diarrhoeal Disease,39,North Sikkim,Sikkim,15.83400000000006,0.4646315671,24.0
Dengue,39,Vellore,Tamil Nadu,35.870000000000005,0.292709877,21.0
Acute Diarrhoeal Disease,39,Firozabad,Uttar Pradesh,27.815000000000055,0.3821883913,13.0
Dengue,39,Raichur,Karnataka,38.786,0.0756798985,506.0
Malaria,39,Gadchiroli,Maharashtra,28.950000000000045,0.5640343903,12.0
Acute Encephalitis Syndrome,40,Araria,Bihar,26.140000000000043,1.437847149,8.0
Acute Diarrhoeal Disease,40,Katihar,Bihar,28.190000000000055,0.6517010335,19.0
Acute Diarrhoeal Disease,40,Katihar,Bihar,28.046666600000037,0.09867226591,15.0
Acute Diarrhoeal Disease,40,Raipur,Chhattisgarh,27.590000000000032,0.4085817277,24.0
Dengue,40,Raipur,Chhattisgarh,27.190000000000055,0.4570254535,17.0
Acute Diarrhoeal Disease,40,Kheda,Gujarat,31.86666660000003,0.02370517307,13.0
Cholera,40,Vadodara,Gujarat,32.2766666,0.05149728213,35.0
Chikungunya,40,Dharwad,Karnataka,32.995000000000005,0.5149593121,23.0
Dengue,40,Amravati,Maharashtra,29.706666600000005,0.02353522183,156.0
Dengue And Chikungunya,40,Beed,Maharashtra,34.17666660000003,0.02988111854,52.0
Dengue,40,Jalgaon,Maharashtra,31.900000000000034,0.004048963017,25.0
Malaria,40,Morena,Madhya Pradesh,33.10000000000002,0.0001201364004,25.0
Malaria,40,Morena,Madhya Pradesh,34.52333340000001,9.19e-05,18.0
Dengue,40,Kancheepuram,Tamil Nadu,30.390000000000043,0.1684029954,31.0
Cholera,40,Dakshin Dinajpur,West Bengal,25.206666600000005,0.1735476764,23.0
Acute Diarrhoeal Disease,40,Howrah,West Bengal,26.170000000000016,0.742394535,17.0
Cholera,40,Medinipur West,West Bengal,28.57000000000005,0.7540796909,148.0
Malaria,40,Gaya,Bihar,28.850000000000023,0.8045851698,110.0
Acute Diarrhoeal Disease,40,Raigarh,Chhattisgarh,28.130000000000052,1.032148113,40.0
Chikungunya,40,Ballari,Karnataka,29.590000000000032,0.04296357241,83.0
Acute Diarrhoeal Disease,40,Hooghly,West Bengal,27.150000000000034,0.9803978433,362.0
Acute Diarrhoeal Disease,41,Araria,Bihar,29.874000000000024,0.0609829387,17.0
Acute Diarrhoeal Disease,41,Saharsa,Bihar,28.08000000000004,0.2116607778,80.0
Acute Diarrhoeal Disease,41,Wayanad,Kerala,26.602000000000032,0.6581345425,28.0
Malaria,41,Morena,Madhya Pradesh,36.80000000000001,0.004383793995,52.0
Malaria,41,Morena,Madhya Pradesh,37.30000000000001,0.004385063387,20.0
Dengue And Chikungunya,41,Kancheepuram,Tamil Nadu,31.535000000000025,0.736985229,16.0
Chikungunya,41,Nagpur,Maharashtra,29.918000000000006,0.04046361516,15.0
Dengue,41,Nagpur,Maharashtra,29.918000000000006,0.05902523312,30.0
Acute Diarrhoeal Disease,42,Goalpara,Assam,28.903333400000065,0.03946386326,12.0
Acute Diarrhoeal Disease,42,Haveri,Karnataka,25.555000000000007,0.2847634625,13.0
Dengue,42,Kolar,Karnataka,30.42500000000001,0.6437505132,20.0
Dengue,42,Ahmednagar,Maharashtra,38.617999999999995,0.01178910545,11.0
Acute Diarrhoeal Disease,42,Amravati,Maharashtra,33.25333340000003,0.03122804257,30.0
Acute Diarrhoeal Disease,42,Jalgaon,Maharashtra,33.22200000000004,0.01547944528,35.0
Dengue,42,Jalna,Maharashtra,37.333333400000015,0.009091637421,20.0
Acute Diarrhoeal Disease,42,Satna,Madhya Pradesh,32.20600000000002,0.03681917971,11.0
Cholera,42,Balangir,Odisha,30.56600000000003,0.04293001103,40.0
Chikungunya,42,Madurai,Tamil Nadu,36.5866666,0.4587254372,22.0
Acute Diarrhoeal Disease,42,Shravasti,Uttar Pradesh,29.49000000000001,0.01535263721,17.0
Acute Diarrhoeal Disease,42,Siddharth Nagar,Uttar Pradesh,28.380000000000052,0.01986413341,17.0
Acute Diarrhoeal Disease,42,Central Delhi,Delhi,30.496666600000026,0.04855303631,21.0
Chikungunya,42,Kolar,Karnataka,34.610000000000014,0.3073141933,36.0
Acute Diarrhoeal Disease,42,Rayagada,Odisha,28.556666600000028,0.1738938344,129.0
Dengue,42,North 24 Parganas,West Bengal,28.74000000000001,0.788186879,225.0
Acute Encephalitis Syndrome,42,Araria,Bihar,28.110000000000014,0.138384291,6.0
Cholera,42,Hooghly,West Bengal,27.150000000000034,0.9803978433,372.0
Acute Diarrhoeal Disease,43,Kokrajhar,Assam,23.98333340000005,0.1488913486,32.0
Dengue,43,Patna,Bihar,27.706000000000017,0.3067623681,11.0
Acute Diarrhoeal Disease,43,Raipur,Chhattisgarh,29.906000000000006,0.0001719088613,41.0
Acute Diarrhoeal Disease,43,West Singhbhum,Jharkhand,26.470000000000027,0.6140622043,20.0
Acute Diarrhoeal Disease,43,Rewa,Madhya Pradesh,32.736666600000035,0.5880790668,12.0
Acute Diarrhoeal Disease,44,Ambala,Haryana,27.090000000000032,0.01122619996,24.0
Acute Diarrhoeal Disease,44,Haveri,Karnataka,29.150000000000034,0.70165375,10.0
Acute Diarrhoeal Disease,44,Raichur,Karnataka,31.398000000000025,0.004321315359,22.0
Dengue,44,Raichur,Karnataka,31.99000000000001,0.4558779309,42.0
Acute Diarrhoeal Disease,44,Amravati,Maharashtra,35.702000000000055,0.03259617947,71.0
Dengue,44,Burhanpur,Madhya Pradesh,34.583333400000015,0.03984815124,25.0
Malaria,44,Morena,Madhya Pradesh,36.01333340000002,0.0002009514016,138.0
Cholera,44,Moga,Punjab,28.660000000000025,0.0447774158,13.0
Chikungunya,44,Thanjavur,Tamil Nadu,29.256666600000017,0.4247855229,86.0
Acute Diarrhoeal Disease,44,Cuddalore,Tamil Nadu,27.17500000000001,0.8588027256,83.0
Dengue,44,Malda,West Bengal,28.33000000000004,0.05474470437,32.0
